,Count,Name,AverageWindSpeed,AverageTemp,SnowFall,Precipitation,Thunder,Smoke,MinTemp,MaxTemp
2019-04-22,291,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,68,0.0,0.02,1.0,0.0,58,80
2019-04-23,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,59,0.0,0.0,0.0,0.0,49,65
2019-04-24,285,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,53,0.0,0.0,0.0,0.0,42,64
2019-04-25,300,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,57,0.0,0.19,0.0,1.0,46,67
2019-04-26,400,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.32,56,0.0,0.02,0.0,0.0,49,63
2019-04-27,387,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,42,2.5,0.79,0.0,0.0,32,49
2019-04-28,264,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,39,0.0,0.0,0.0,0.0,31,52
2019-04-29,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,45,0.0,1.58,0.0,0.0,43,51
2019-04-30,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,44,0.0,1.3,1.0,0.0,38,47
2019-05-01,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,50,0.0,0.8,0.0,0.0,43,58
2019-05-02,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,44,0.0,0.61,0.0,0.0,41,47
2019-05-03,394,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,47,0.0,0.01,0.0,0.0,40,55
2019-05-04,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,49,0.0,0.0,0.0,0.0,38,63
2019-05-05,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,58,0.0,0.0,0.0,0.0,46,73
2019-05-06,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,59,0.0,0.05,0.0,0.0,45,70
2019-05-07,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,46,0.0,0.42,0.0,0.0,43,50
2019-05-08,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,50,0.0,0.32,0.0,0.0,46,68
2019-05-09,367,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,61,0.0,0.79,0.0,0.0,46,67
2019-05-10,393,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,50,0.0,0.0,0.0,0.0,44,58
2019-05-11,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,48,0.0,0.12,0.0,0.0,44,53
2019-05-12,279,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,46,0.0,0.05,0.0,0.0,42,52
2019-05-13,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,50,0.0,0.0,0.0,0.0,42,61
2019-05-14,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,54,0.0,0.0,0.0,0.0,41,71
2019-05-15,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,62,0.0,0.0,0.0,0.0,50,75
2019-05-16,335,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,66,0.0,0.44,1.0,0.0,60,77
2019-05-17,389,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,58,0.0,0.06,1.0,0.0,45,68
2019-05-18,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,56,0.0,0.41,1.0,0.0,44,80
2019-05-19,313,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,63,0.0,0.07,1.0,0.0,47,74
2019-05-20,327,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,53,0.0,0.0,0.0,0.0,45,57
2019-05-21,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,49,0.0,0.33,1.0,0.0,45,54
2019-05-22,413,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,61,0.0,0.59,1.0,0.0,49,82
2019-05-23,365,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,70,0.0,0.08,1.0,0.0,61,74
2019-05-24,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,62,0.0,0.26,1.0,0.0,54,75
2019-05-25,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,74,0.0,0.0,0.0,0.0,70,81
2019-05-26,245,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,70,0.0,0.0,0.0,0.0,54,74
2019-05-27,228,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,61,0.0,1.92,1.0,0.0,53,73
2019-05-28,386,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,65,0.0,0.63,1.0,0.0,52,70
2019-05-29,344,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,60,0.0,0.07,0.0,0.0,52,75
2019-05-30,384,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,66,0.0,0.22,1.0,0.0,60,78
2019-05-31,414,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,71,0.0,0.0,0.0,0.0,60,81
2019-06-01,347,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,71,0.0,0.0,1.0,0.0,53,80
2019-06-02,281,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,60,0.0,0.0,0.0,0.0,51,70
2019-06-03,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,58,0.0,0.0,0.0,0.0,49,67
2019-06-04,371,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,64,0.0,0.29,1.0,0.0,56,82
2019-06-05,408,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,74,0.0,0.29,1.0,0.0,59,83
2019-06-06,334,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,65,0.0,0.0,0.0,1.0,56,75
2019-06-07,429,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,66,0.0,0.0,0.0,0.0,55,78
2019-06-08,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,67,0.0,0.0,0.0,0.0,57,76
2019-06-09,289,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,69,0.0,0.0,0.0,0.0,63,75
2019-06-10,353,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,67,0.0,0.0,0.0,0.0,60,74
2019-06-11,356,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,69,0.0,0.0,0.0,0.0,57,82
2019-06-12,377,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,67,0.0,0.75,0.0,0.0,52,71
2019-06-13,364,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,58,0.0,0.05,0.0,0.0,51,68
2019-06-14,450,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.54,65,0.0,0.05,0.0,0.0,52,80
2019-06-15,408,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,67,0.0,0.02,0.0,0.0,54,70
2019-06-16,287,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,57,0.0,0.07,0.0,0.0,54,60
2019-06-17,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,59,0.0,0.0,0.0,0.0,55,67
2019-06-18,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,64,0.0,0.0,0.0,1.0,54,78
2019-06-19,351,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,67,0.0,0.18,0.0,1.0,56,72
2019-06-20,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,60,0.0,0.28,0.0,0.0,54,71
2019-06-21,334,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,63,0.0,0.0,0.0,0.0,52,72
2019-06-22,354,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,67,0.0,0.0,0.0,0.0,58,79
2019-06-23,326,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,73,0.0,0.38,1.0,0.0,63,81
2019-06-24,337,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,71,0.0,0.17,1.0,0.0,66,78
2019-06-25,412,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,72,0.0,0.14,1.0,0.0,62,85
2019-06-26,394,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,78,0.0,0.15,1.0,0.0,68,89
2019-06-27,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,77,0.0,0.02,1.0,0.0,68,89
2019-06-28,395,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,76,0.0,0.01,1.0,0.0,71,90
2019-06-29,374,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,78,0.0,0.0,0.0,0.0,69,87
2019-06-30,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,78,0.0,0.2,1.0,0.0,70,91
2019-07-01,399,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,77,0.0,0.0,0.0,0.0,69,89
2019-07-02,377,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,84,0.0,0.01,1.0,0.0,74,92
2019-07-03,404,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,78,0.0,0.41,1.0,0.0,69,86
2019-07-04,280,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,78,0.0,0.0,0.0,1.0,70,91
2019-07-05,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,81,0.0,0.47,1.0,0.0,73,91
2019-07-06,272,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,78,0.0,0.0,0.0,0.0,67,83
2019-07-07,266,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,70,0.0,0.0,0.0,0.0,64,77
2019-07-08,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,71,0.0,0.0,0.0,0.0,60,83
2019-07-09,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,74,0.0,0.0,0.0,0.0,61,88
2019-07-10,353,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,83,0.0,0.01,0.0,0.0,75,94
2019-07-11,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,78,0.0,0.0,0.0,0.0,65,82
2019-07-12,384,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,72,0.0,0.0,0.0,0.0,59,87
2019-07-13,374,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,82,0.0,0.0,0.0,0.0,72,94
2019-07-14,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,79,0.0,0.0,1.0,0.0,70,91
2019-07-15,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,81,0.0,0.0,0.0,0.0,74,92
2019-07-16,372,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,77,0.0,0.05,0.0,0.0,71,82
2019-07-17,343,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,80,0.0,0.47,1.0,1.0,74,92
2019-07-18,355,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,77,0.0,1.36,1.0,0.0,71,87
2019-07-19,397,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,85,0.0,0.0,0.0,0.0,81,93
2019-07-20,393,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,85,0.0,0.08,1.0,0.0,73,95
2019-07-21,286,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,74,0.0,0.76,1.0,1.0,67,79
2019-07-22,343,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,70,0.0,0.0,0.0,0.0,62,75
2019-07-23,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,70,0.0,0.0,0.0,0.0,62,80
2019-07-24,327,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,71,0.0,0.0,0.0,0.0,62,81
2019-07-25,334,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,73,0.0,0.0,0.0,0.0,63,85
2019-07-26,374,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,76,0.0,0.0,0.0,0.0,67,85
2019-07-27,354,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,80,0.0,0.0,0.0,0.0,71,89
2019-07-28,318,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,81,0.0,0.0,0.0,0.0,73,89
2019-07-29,328,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,77,0.0,0.32,1.0,0.0,70,82
2019-07-30,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,73,0.0,0.0,0.0,0.0,65,78
2019-07-31,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,69,0.0,0.0,0.0,0.0,59,76
2019-08-01,344,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,69,0.0,0.0,0.0,0.0,57,80
2019-08-02,400,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,72,0.0,0.0,0.0,0.0,61,83
2019-08-03,343,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,75,0.0,0.0,0.0,1.0,63,89
2019-08-04,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,79,0.0,0.0,0.0,0.0,70,89
2019-08-05,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,79,0.0,0.0,0.0,0.0,70,90
2019-08-06,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,76,0.0,0.01,0.0,0.0,67,85
2019-08-07,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,77,0.0,0.0,0.0,0.0,66,88
2019-08-08,336,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,79,0.0,0.01,1.0,0.0,67,87
2019-08-09,361,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,73,0.0,0.0,0.0,0.0,62,83
2019-08-10,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,74,0.0,0.0,0.0,0.0,67,86
2019-08-11,285,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,74,0.0,0.0,0.0,0.0,67,82
2019-08-12,341,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,76,0.0,0.5,0.0,0.0,71,84
2019-08-13,277,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,75,0.0,0.19,1.0,0.0,67,86
2019-08-14,320,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,72,0.0,0.0,0.0,0.0,66,83
2019-08-15,279,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,70,0.0,0.0,0.0,0.0,63,79
2019-08-16,332,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,72,0.0,0.0,0.0,0.0,64,84
2019-08-17,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,73,0.0,0.18,1.0,1.0,67,77
2019-08-18,255,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,74,0.0,0.86,1.0,0.0,68,82
2019-08-19,276,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,76,0.0,0.0,0.0,0.0,68,85
2019-08-20,319,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,74,0.0,0.35,1.0,0.0,68,76
2019-08-21,252,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,73,0.0,0.02,1.0,0.0,65,83
2019-08-22,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,71,0.0,0.0,0.0,0.0,64,76
2019-08-23,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,68,0.0,0.0,0.0,0.0,58,74
2019-08-24,364,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,67,0.0,0.0,0.0,0.0,60,75
2019-08-25,267,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,69,0.0,0.0,0.0,0.0,61,78
2019-08-26,368,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,70,0.0,1.4,1.0,0.0,64,76
2019-08-27,285,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,72,0.0,0.0,0.0,0.0,65,79
2019-08-28,290,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,68,0.0,0.0,0.0,0.0,59,75
2019-08-29,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,70,0.0,0.0,0.0,0.0,58,84
2019-08-30,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,70,0.0,0.0,0.0,0.0,59,74
2019-08-31,287,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,67,0.0,0.11,0.0,0.0,61,75
2019-09-01,297,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,67,0.0,0.34,0.0,0.0,62,73
2019-09-02,227,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,70,0.0,0.0,0.0,0.0,61,82
2019-09-03,385,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,72,0.0,0.22,1.0,0.0,67,80
2019-09-04,332,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,68,0.0,0.0,0.0,0.0,59,69
2019-09-05,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,64,0.0,0.0,0.0,0.0,56,74
2019-09-06,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,67,0.0,0.0,0.0,0.0,61,72
2019-09-07,313,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,66,0.0,0.0,0.0,0.0,56,78
2019-09-08,249,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,65,0.0,0.03,0.0,0.0,62,66
2019-09-09,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,67,0.0,0.02,0.0,0.0,62,76
2019-09-10,302,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,78,0.0,0.0,0.0,0.0,71,90
2019-09-11,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,80,0.0,0.19,1.0,0.0,68,89
2019-09-12,372,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,72,0.0,0.28,1.0,0.0,63,78
2019-09-13,411,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,73,0.0,1.35,1.0,0.0,62,77
2019-09-14,321,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,67,0.0,0.06,1.0,0.0,56,80
2019-09-15,283,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,71,0.0,0.43,1.0,0.0,63,78
2019-09-16,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,71,0.0,0.0,0.0,1.0,64,74
2019-09-17,273,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,69,0.0,0.0,0.0,0.0,65,78
2019-09-18,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,71,0.0,0.0,0.0,0.0,62,82
2019-09-19,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,72,0.0,0.01,0.0,0.0,63,83
2019-09-20,364,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,74,0.0,0.0,0.0,0.0,68,84
2019-09-21,350,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,75,0.0,0.17,0.0,0.0,71,78
2019-09-22,346,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,72,0.0,1.47,0.0,0.0,66,77
2019-09-23,357,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,67,0.0,0.0,0.0,0.0,59,74
2019-09-24,320,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,67,0.0,0.0,0.0,0.0,58,79
2019-09-25,312,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,70,0.0,0.0,0.0,0.0,62,79
2019-09-26,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,65,0.0,0.0,0.0,0.0,56,72
2019-09-27,393,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,63,0.0,2.28,1.0,0.0,58,69
2019-09-28,373,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,61,0.0,0.19,1.0,0.0,53,66
2019-09-29,281,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,61,0.0,0.57,0.0,0.0,60,66
2019-09-30,311,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,71,0.0,0.0,0.0,0.0,63,85
2019-10-01,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,79,0.0,0.0,0.0,0.0,68,86
2019-10-02,369,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,66,0.0,1.76,1.0,0.0,57,68
2019-10-03,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,61,0.0,0.57,1.0,0.0,49,67
2019-10-04,309,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,52,0.0,0.0,0.0,0.0,45,58
2019-10-05,293,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,55,0.0,0.27,0.0,0.0,48,63
2019-10-06,255,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,59,0.0,0.0,0.0,0.0,49,67
2019-10-07,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,59,0.0,0.0,0.0,0.0,48,69
2019-10-08,297,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,57,0.0,0.0,0.0,1.0,46,70
2019-10-09,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,60,0.0,0.0,0.0,0.0,50,70
2019-10-10,354,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,62,0.0,0.19,0.0,0.0,54,70
2019-10-11,439,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,60,0.0,0.59,1.0,0.0,39,67
2019-10-12,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,43,0.0,0.0,0.0,1.0,35,54
2019-10-13,262,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,45,0.0,0.0,0.0,0.0,37,52
2019-10-14,266,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,45,0.0,0.0,0.0,0.0,37,54
2019-10-15,311,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,50,0.0,0.0,0.0,0.0,41,62
2019-10-16,262,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,49,0.0,0.0,0.0,0.0,41,52
2019-10-17,288,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,46,0.0,0.0,0.0,0.0,40,54
2019-10-18,321,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,47,0.0,0.0,0.0,0.0,38,59
2019-10-19,309,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,53,0.0,0.0,0.0,0.0,44,68
2019-10-20,255,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,56,0.0,0.0,0.0,0.0,48,63
2019-10-21,321,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,56,0.0,0.05,0.0,0.0,50,67
2019-10-22,289,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.22,50,0.0,0.01,0.0,0.0,44,51
2019-10-23,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,47,0.0,0.02,0.0,0.0,39,58
2019-10-24,269,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,47,0.0,0.0,0.0,0.0,42,50
2019-10-25,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,44,0.0,0.0,0.0,0.0,37,48
2019-10-26,429,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,42,0.0,2.18,0.0,1.0,36,48
2019-10-27,320,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,49,0.0,0.04,0.0,0.0,42,58
2019-10-28,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,47,0.0,0.0,0.0,0.0,41,49
2019-10-29,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,40,0.0,0.15,0.0,0.0,35,45
2019-10-30,422,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,36,1.2,0.62,0.0,0.0,32,41
2019-10-31,452,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,33,3.4,0.31,0.0,0.0,25,33
2019-11-01,391,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,31,0.0,0.01,0.0,0.0,23,44
2019-11-02,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,38,0.0,0.0,0.0,0.0,31,42
2019-11-03,274,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,39,0.0,0.0,0.0,0.0,30,53
2019-11-04,299,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,48,0.0,0.0,0.0,0.0,38,51
2019-11-05,310,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,38,0.0,0.0,0.0,0.0,30,40
2019-11-06,298,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,39,0.0,0.01,0.0,0.0,29,55
2019-11-07,316,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,28,0.1,0.0,0.0,0.0,20,31
2019-11-08,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,23,0.0,0.0,0.0,1.0,16,32
2019-11-09,259,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,34,0.0,0.0,0.0,0.0,27,46
2019-11-10,236,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,41,0.0,0.04,0.0,0.0,33,43
2019-11-11,375,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.78,28,3.4,0.25,0.0,0.0,13,33
2019-11-12,549,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,13,0.0,0.0,0.0,0.0,7,17
2019-11-13,400,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,16,0.0,0.0,0.0,0.0,11,27
2019-11-14,326,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,27,0.2,0.01,0.0,0.0,24,30
2019-11-15,396,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,27,0.0,0.0,0.0,0.0,22,38
2019-11-16,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,33,0.0,0.0,0.0,1.0,26,42
2019-11-17,248,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,33,0.0,0.04,0.0,0.0,27,40
2019-11-18,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,37,0.0,0.0,0.0,0.0,34,40
